1,83.73176575,2877206486,268910583.9,-1101.292236,0.093462385,-225.7233872,55.41666667
0.200000003,84.55065918,2568876400,356091579.9,-1101.292236,0.138617635,-216.3240508,55.83333333
20,84.75767517,3053560612,216952967.3,-1103.37561,0.071049176,-228.7953911,55.93333333
10,84.96316528,2983393917,231912896.1,-1103.37561,0.07773459,-229.2822184,56.05
5,85.19499207,2899322235,253022537.2,-1104.069946,0.087269545,-227.4773644,56.16666667
1,85.54380035,2659143863,314298118.2,-1104.069946,0.118195228,-220.3162324,56.35
0.200000003,86.35167694,2267108454,413970481.5,-1104.069946,0.182598442,-208.3436342,56.76666667
20,86.56726837,2919816486,252367220.2,-1108.93103,0.086432561,-223.0450799,56.86666667
10,86.78837585,2840192029,277737803.9,-1110.319946,0.097788386,-245.2525348,56.98333333
5,87.02550507,2725300628,305149629.1,-1111.708862,0.111969166,-242.4517116,57.1
1,87.39263916,2416556822,384116499.9,-1112.40332,0.158951983,-231.9021296,57.28333333
0.200000003,88.22105408,1900917696,487365202,-1113.792114,0.256384164,-214.3182148,57.71666667
20,88.44158173,2764827654,309366967.4,-1121.43103,0.111893758,-239.035429,57.81666667
